userId,movieId,rating,rating_normalized
140,47644,3.5,0.6666666666666666
292,85020,2.5,0.4444444444444444
606,356,4.0,0.7777777777777778
599,3250,2.0,0.3333333333333333
266,316,3.0,0.5555555555555556
66,1382,2.5,0.4444444444444444
603,1573,5.0,1.0
600,2015,3.5,0.6666666666666666
57,3301,3.0,0.5555555555555556
305,2959,4.5,0.8888888888888888
66,3063,4.0,0.7777777777777778
28,44204,3.0,0.5555555555555556
376,79132,4.0,0.7777777777777778
347,539,4.0,0.7777777777777778
332,1635,3.0,0.5555555555555556
307,2700,4.0,0.7777777777777778
158,66320,4.0,0.7777777777777778
288,2163,2.0,0.3333333333333333
555,2436,4.0,0.7777777777777778
525,32587,3.5,0.6666666666666666
499,1304,4.0,0.7777777777777778
73,69481,4.5,0.8888888888888888
91,4886,4.0,0.7777777777777778
414,44665,4.0,0.7777777777777778
541,597,3.0,0.5555555555555556
18,79132,4.5,0.8888888888888888
608,7439,5.0,1.0
268,2952,4.0,0.7777777777777778
234,2422,2.0,0.3333333333333333
502,4034,4.5,0.8888888888888888
182,1909,2.0,0.3333333333333333
132,1073,3.5,0.6666666666666666
88,1625,3.5,0.6666666666666666
122,93510,4.5,0.8888888888888888
125,61323,2.0,0.3333333333333333
483,47610,4.0,0.7777777777777778
462,2791,4.0,0.7777777777777778
141,2028,4.0,0.7777777777777778
599,1028,2.5,0.4444444444444444
294,1005,1.0,0.1111111111111111
414,3385,5.0,1.0
201,2174,4.0,0.7777777777777778
165,5450,3.0,0.5555555555555556
182,2989,4.0,0.7777777777777778
546,3917,4.0,0.7777777777777778
177,2722,2.0,0.3333333333333333
89,141513,4.0,0.7777777777777778
195,16,4.0,0.7777777777777778
51,3115,5.0,1.0
382,61248,3.5,0.6666666666666666
368,1995,2.0,0.3333333333333333
274,6564,2.5,0.4444444444444444
64,466,3.5,0.6666666666666666
414,48043,4.0,0.7777777777777778
226,1884,3.5,0.6666666666666666
483,318,5.0,1.0
50,1225,3.5,0.6666666666666666
274,51709,3.5,0.6666666666666666
306,97913,4.0,0.7777777777777778
47,132424,2.5,0.4444444444444444
68,4489,2.5,0.4444444444444444
380,44972,2.0,0.3333333333333333
610,4643,2.0,0.3333333333333333
560,52328,3.5,0.6666666666666666
69,4848,4.0,0.7777777777777778
318,71468,3.5,0.6666666666666666
380,45722,5.0,1.0
414,8360,4.0,0.7777777777777778
291,1,4.0,0.7777777777777778
420,1131,4.0,0.7777777777777778
438,1022,4.0,0.7777777777777778
425,2918,3.0,0.5555555555555556
89,129011,3.5,0.6666666666666666
349,231,2.0,0.3333333333333333
380,7099,5.0,1.0
61,27831,4.0,0.7777777777777778
91,19,2.0,0.3333333333333333
597,1185,4.0,0.7777777777777778
525,3671,4.0,0.7777777777777778
411,524,3.0,0.5555555555555556
606,3089,4.5,0.8888888888888888
74,3019,4.0,0.7777777777777778
354,1748,4.5,0.8888888888888888
368,3686,3.0,0.5555555555555556
95,5902,5.0,1.0
79,2076,4.0,0.7777777777777778
330,5952,4.0,0.7777777777777778
414,4388,2.0,0.3333333333333333
603,3261,4.0,0.7777777777777778
166,2329,5.0,1.0
140,6385,3.5,0.6666666666666666
561,7445,3.0,0.5555555555555556
200,3148,3.5,0.6666666666666666
111,1282,4.0,0.7777777777777778
63,112852,4.0,0.7777777777777778
493,1527,3.0,0.5555555555555556
317,750,5.0,1.0
414,3591,2.0,0.3333333333333333
178,4734,4.0,0.7777777777777778
448,92420,3.5,0.6666666666666666
388,7247,3.0,0.5555555555555556
492,786,5.0,1.0
404,204,3.0,0.5555555555555556
292,31685,3.0,0.5555555555555556
212,76093,2.5,0.4444444444444444
67,296,4.5,0.8888888888888888
438,4308,4.5,0.8888888888888888
21,122922,4.0,0.7777777777777778
177,60397,3.5,0.6666666666666666
479,3428,3.0,0.5555555555555556
606,2025,3.0,0.5555555555555556
298,60040,2.5,0.4444444444444444
462,69849,3.5,0.6666666666666666
456,783,4.0,0.7777777777777778
590,34150,2.0,0.3333333333333333
332,2746,3.5,0.6666666666666666
7,4223,2.0,0.3333333333333333
469,292,3.0,0.5555555555555556
590,608,4.0,0.7777777777777778
312,3033,3.0,0.5555555555555556
479,2413,3.0,0.5555555555555556
219,3979,1.5,0.2222222222222222
4,1136,5.0,1.0
160,76,4.0,0.7777777777777778
28,61628,2.0,0.3333333333333333
318,42191,3.0,0.5555555555555556
33,1610,3.0,0.5555555555555556
501,93,3.0,0.5555555555555556
610,3481,4.0,0.7777777777777778
540,2959,4.5,0.8888888888888888
438,4958,3.0,0.5555555555555556
475,32031,3.5,0.6666666666666666
10,7451,3.5,0.6666666666666666
474,3296,3.5,0.6666666666666666
525,56563,4.0,0.7777777777777778
534,47,4.0,0.7777777777777778
6,22,5.0,1.0
410,2858,3.0,0.5555555555555556
599,139859,2.5,0.4444444444444444
362,175303,3.5,0.6666666666666666
220,56367,2.5,0.4444444444444444
491,1682,4.5,0.8888888888888888
474,8955,3.0,0.5555555555555556
529,719,2.0,0.3333333333333333
352,1717,3.0,0.5555555555555556
240,282,1.0,0.1111111111111111
469,29,4.0,0.7777777777777778
587,1193,5.0,1.0
503,1193,4.0,0.7777777777777778
305,3033,3.5,0.6666666666666666
105,122904,4.0,0.7777777777777778
610,135534,3.5,0.6666666666666666
380,68237,5.0,1.0
33,1399,2.0,0.3333333333333333
140,1552,3.0,0.5555555555555556
140,364,4.0,0.7777777777777778
375,356,4.5,0.8888888888888888
599,95499,4.0,0.7777777777777778
294,2561,3.0,0.5555555555555556
480,2722,1.0,0.1111111111111111
474,4210,3.5,0.6666666666666666
610,119145,4.5,0.8888888888888888
234,181,2.0,0.3333333333333333
425,3948,3.5,0.6666666666666666
298,3948,2.5,0.4444444444444444
462,4697,4.0,0.7777777777777778
84,14,4.0,0.7777777777777778
388,575,2.0,0.3333333333333333
216,1081,4.0,0.7777777777777778
232,4386,3.0,0.5555555555555556
52,54503,4.0,0.7777777777777778
318,53993,3.0,0.5555555555555556
590,1663,3.5,0.6666666666666666
495,79293,2.5,0.4444444444444444
329,1258,5.0,1.0
223,2396,4.0,0.7777777777777778
448,2169,3.0,0.5555555555555556
414,1687,2.0,0.3333333333333333
599,158783,3.5,0.6666666666666666
608,593,4.0,0.7777777777777778
21,1265,3.5,0.6666666666666666
288,87,3.0,0.5555555555555556
233,91658,3.0,0.5555555555555556
84,852,3.0,0.5555555555555556
51,4267,4.5,0.8888888888888888
590,1203,5.0,1.0
26,593,4.0,0.7777777777777778
156,1089,4.0,0.7777777777777778
116,2915,3.0,0.5555555555555556
182,5418,2.0,0.3333333333333333
20,5293,3.5,0.6666666666666666
274,32011,2.0,0.3333333333333333
514,1258,4.0,0.7777777777777778
150,786,3.0,0.5555555555555556
469,1222,5.0,1.0
126,380,5.0,1.0
480,34323,4.0,0.7777777777777778
414,6216,4.0,0.7777777777777778
505,54999,3.0,0.5555555555555556
216,2750,3.0,0.5555555555555556
213,57274,3.0,0.5555555555555556
470,597,4.0,0.7777777777777778
414,157,4.0,0.7777777777777778
474,5,1.5,0.2222222222222222
240,653,5.0,1.0
562,3105,4.0,0.7777777777777778
149,316,4.0,0.7777777777777778
388,63239,3.0,0.5555555555555556
343,2598,4.0,0.7777777777777778
249,95583,3.0,0.5555555555555556
572,3093,5.0,1.0
387,648,3.0,0.5555555555555556
414,50923,2.5,0.4444444444444444
64,1204,5.0,1.0
2,79132,4.0,0.7777777777777778
525,3408,3.5,0.6666666666666666
134,153,4.0,0.7777777777777778
7,8798,4.5,0.8888888888888888
432,2,4.0,0.7777777777777778
348,1267,4.5,0.8888888888888888
450,2028,5.0,1.0
226,1573,2.5,0.4444444444444444
332,3091,4.5,0.8888888888888888
580,34048,4.0,0.7777777777777778
200,2123,0.5,0.0
489,4508,4.5,0.8888888888888888
600,1707,3.0,0.5555555555555556
380,40617,3.0,0.5555555555555556
249,49649,2.5,0.4444444444444444
606,27773,3.5,0.6666666666666666
227,99813,4.0,0.7777777777777778
156,2194,3.0,0.5555555555555556
590,930,4.0,0.7777777777777778
368,2405,2.0,0.3333333333333333
365,140711,3.5,0.6666666666666666
186,1019,4.0,0.7777777777777778
555,1500,4.0,0.7777777777777778
365,109487,3.0,0.5555555555555556
344,1270,5.0,1.0
506,55052,3.0,0.5555555555555556
412,2628,4.0,0.7777777777777778
608,2468,2.0,0.3333333333333333
460,44191,4.0,0.7777777777777778
312,1974,2.0,0.3333333333333333
166,2324,4.5,0.8888888888888888
448,6315,2.0,0.3333333333333333
195,3515,4.0,0.7777777777777778
212,260,2.5,0.4444444444444444
449,1917,1.5,0.2222222222222222
63,79132,3.5,0.6666666666666666
249,4638,3.0,0.5555555555555556
230,1049,4.0,0.7777777777777778
490,7153,3.5,0.6666666666666666
522,69481,2.5,0.4444444444444444
357,671,4.0,0.7777777777777778
280,6539,3.5,0.6666666666666666
332,1378,2.0,0.3333333333333333
182,2135,1.5,0.2222222222222222
215,1479,3.0,0.5555555555555556
68,27705,1.5,0.2222222222222222
7,380,3.0,0.5555555555555556
382,7379,3.5,0.6666666666666666
525,919,3.5,0.6666666666666666
606,4963,4.0,0.7777777777777778
272,6365,3.5,0.6666666666666666
414,555,5.0,1.0
380,4085,4.0,0.7777777777777778
606,2289,4.0,0.7777777777777778
91,8340,3.5,0.6666666666666666
446,237,3.0,0.5555555555555556
9,5451,4.0,0.7777777777777778
524,913,3.0,0.5555555555555556
608,858,5.0,1.0
580,4011,4.0,0.7777777777777778
187,5669,4.0,0.7777777777777778
387,1215,3.5,0.6666666666666666
304,1007,3.0,0.5555555555555556
162,300,3.0,0.5555555555555556
47,72395,3.5,0.6666666666666666
387,1210,4.0,0.7777777777777778
63,648,4.0,0.7777777777777778
220,4306,5.0,1.0
354,6218,3.5,0.6666666666666666
217,2137,4.0,0.7777777777777778
477,546,3.5,0.6666666666666666
599,26629,2.0,0.3333333333333333
352,41569,3.5,0.6666666666666666
596,3751,2.0,0.3333333333333333
438,5093,2.0,0.3333333333333333
610,5504,3.0,0.5555555555555556
29,356,4.5,0.8888888888888888
381,34,3.5,0.6666666666666666
240,315,3.0,0.5555555555555556
428,5572,3.0,0.5555555555555556
45,1035,5.0,1.0
448,32031,3.5,0.6666666666666666
239,11,5.0,1.0
599,55036,2.5,0.4444444444444444
171,318,5.0,1.0
219,44665,3.5,0.6666666666666666
187,27592,4.0,0.7777777777777778
357,30793,3.0,0.5555555555555556
166,858,4.5,0.8888888888888888
256,96610,4.0,0.7777777777777778
579,3623,4.0,0.7777777777777778
599,6723,2.0,0.3333333333333333
240,48,3.0,0.5555555555555556
387,6663,3.5,0.6666666666666666
469,2726,4.0,0.7777777777777778
504,6927,4.0,0.7777777777777778
477,57368,4.5,0.8888888888888888
495,1917,5.0,1.0
509,91337,4.0,0.7777777777777778
287,471,4.5,0.8888888888888888
247,2324,3.0,0.5555555555555556
294,2889,3.0,0.5555555555555556
391,4973,5.0,1.0
530,380,2.0,0.3333333333333333
307,5312,2.0,0.3333333333333333
387,1282,4.0,0.7777777777777778
603,1287,4.0,0.7777777777777778
230,1676,3.0,0.5555555555555556
313,2377,4.0,0.7777777777777778
202,2108,4.0,0.7777777777777778
140,6808,4.0,0.7777777777777778
414,119145,4.0,0.7777777777777778
608,4866,4.0,0.7777777777777778
6,146,4.0,0.7777777777777778
430,2987,4.0,0.7777777777777778
14,153,2.0,0.3333333333333333
249,94780,3.5,0.6666666666666666
168,7156,4.5,0.8888888888888888
449,32,4.0,0.7777777777777778
600,72,1.0,0.1111111111111111
596,27611,4.0,0.7777777777777778
140,2686,3.5,0.6666666666666666
553,3052,4.0,0.7777777777777778
560,86882,3.0,0.5555555555555556
462,2987,2.5,0.4444444444444444
309,913,4.5,0.8888888888888888
252,90866,4.5,0.8888888888888888
140,1021,4.0,0.7777777777777778
438,7143,4.5,0.8888888888888888
495,4545,4.0,0.7777777777777778
104,4246,4.0,0.7777777777777778
292,2011,4.0,0.7777777777777778
250,45,4.0,0.7777777777777778
258,115617,5.0,1.0
288,520,1.0,0.1111111111111111
342,3752,4.0,0.7777777777777778
68,2291,3.0,0.5555555555555556
483,3275,4.0,0.7777777777777778
313,3262,5.0,1.0
305,31685,2.5,0.4444444444444444
33,2310,4.0,0.7777777777777778
185,5804,3.0,0.5555555555555556
57,539,3.0,0.5555555555555556
221,2289,5.0,1.0
68,69524,4.5,0.8888888888888888
93,2268,5.0,1.0
47,2671,2.0,0.3333333333333333
282,2948,4.0,0.7777777777777778
105,141836,4.5,0.8888888888888888
222,68554,3.0,0.5555555555555556
368,3697,1.0,0.1111111111111111
525,134130,4.0,0.7777777777777778
105,6708,4.0,0.7777777777777778
328,1206,4.5,0.8888888888888888
219,364,5.0,1.0
448,108928,2.5,0.4444444444444444
105,8360,4.0,0.7777777777777778
608,34048,4.5,0.8888888888888888
177,8961,4.0,0.7777777777777778
381,2125,4.5,0.8888888888888888
59,1263,5.0,1.0
448,50068,4.0,0.7777777777777778
94,377,3.0,0.5555555555555556
399,6333,5.0,1.0
19,2581,3.0,0.5555555555555556
599,3387,2.0,0.3333333333333333
93,1923,5.0,1.0
398,6408,5.0,1.0
474,3578,3.0,0.5555555555555556
448,140525,1.5,0.2222222222222222
309,1213,2.5,0.4444444444444444
305,120799,2.5,0.4444444444444444
419,5010,4.0,0.7777777777777778
537,69122,4.0,0.7777777777777778
62,135518,3.5,0.6666666666666666
25,116797,5.0,1.0
68,4896,5.0,1.0
414,47200,3.0,0.5555555555555556
606,72998,3.0,0.5555555555555556
283,805,3.0,0.5555555555555556
318,105250,4.0,0.7777777777777778
68,223,1.0,0.1111111111111111
356,3186,4.0,0.7777777777777778
111,2700,3.0,0.5555555555555556
249,2143,3.5,0.6666666666666666
259,153,4.0,0.7777777777777778
480,1259,3.5,0.6666666666666666
318,103249,3.5,0.6666666666666666
475,5378,5.0,1.0
424,7438,3.0,0.5555555555555556
105,95175,5.0,1.0
596,40826,3.5,0.6666666666666666
167,514,3.5,0.6666666666666666
378,527,4.5,0.8888888888888888
365,3752,2.0,0.3333333333333333
91,1917,2.5,0.4444444444444444
182,3005,2.5,0.4444444444444444
140,5445,3.0,0.5555555555555556
534,4728,4.5,0.8888888888888888
91,1257,2.0,0.3333333333333333
230,1527,5.0,1.0
57,3628,4.0,0.7777777777777778
480,500,4.0,0.7777777777777778
113,260,4.0,0.7777777777777778
48,2797,4.0,0.7777777777777778
4,1057,3.0,0.5555555555555556
232,1196,4.5,0.8888888888888888
200,5,4.0,0.7777777777777778
372,1407,3.0,0.5555555555555556
186,2640,5.0,1.0
182,3265,2.0,0.3333333333333333
453,3790,4.0,0.7777777777777778
220,51662,4.5,0.8888888888888888
99,160,2.0,0.3333333333333333
425,5254,4.0,0.7777777777777778
320,6283,3.5,0.6666666666666666
84,1094,4.0,0.7777777777777778
153,72998,1.0,0.1111111111111111
580,1097,3.0,0.5555555555555556
199,111,3.0,0.5555555555555556
306,166461,4.0,0.7777777777777778
305,2605,4.0,0.7777777777777778
603,3471,3.0,0.5555555555555556
414,45928,3.0,0.5555555555555556
332,2291,3.0,0.5555555555555556
280,52973,5.0,1.0
19,2424,2.0,0.3333333333333333
313,2021,4.0,0.7777777777777778
292,80463,4.0,0.7777777777777778
288,68358,3.5,0.6666666666666666
439,5952,4.0,0.7777777777777778
262,164,3.0,0.5555555555555556
448,30825,2.5,0.4444444444444444
192,110,3.0,0.5555555555555556
586,101142,5.0,1.0
610,87876,2.5,0.4444444444444444
294,2053,1.0,0.1111111111111111
610,6820,4.0,0.7777777777777778
104,1220,4.0,0.7777777777777778
603,914,5.0,1.0
593,8784,2.5,0.4444444444444444
43,3,5.0,1.0
246,2716,3.0,0.5555555555555556
477,2010,3.5,0.6666666666666666
21,1221,2.5,0.4444444444444444
483,2003,3.0,0.5555555555555556
590,6281,2.5,0.4444444444444444
287,3033,4.0,0.7777777777777778
429,381,4.0,0.7777777777777778
188,2436,5.0,1.0
599,6620,2.5,0.4444444444444444
594,1917,4.5,0.8888888888888888
610,70,4.0,0.7777777777777778
51,36,3.0,0.5555555555555556
246,2671,4.5,0.8888888888888888
534,7143,4.5,0.8888888888888888
182,2696,4.0,0.7777777777777778
135,2321,2.0,0.3333333333333333
156,1219,4.5,0.8888888888888888
606,2870,4.0,0.7777777777777778
474,2379,2.0,0.3333333333333333
599,9010,3.0,0.5555555555555556
387,2948,3.5,0.6666666666666666
385,540,3.0,0.5555555555555556
520,3529,4.0,0.7777777777777778
572,1250,5.0,1.0
307,1061,3.5,0.6666666666666666
422,4947,3.0,0.5555555555555556
381,3270,4.0,0.7777777777777778
186,2688,4.0,0.7777777777777778
425,2003,3.0,0.5555555555555556
279,104879,5.0,1.0
71,95,4.0,0.7777777777777778
167,8665,3.5,0.6666666666666666
64,32587,4.5,0.8888888888888888
221,5248,2.0,0.3333333333333333
209,177593,4.5,0.8888888888888888
40,434,3.0,0.5555555555555556
414,5636,2.0,0.3333333333333333
326,6953,4.0,0.7777777777777778
219,6893,2.5,0.4444444444444444
89,6156,4.0,0.7777777777777778
113,4124,1.0,0.1111111111111111
489,1240,3.5,0.6666666666666666
474,4432,3.5,0.6666666666666666
129,1197,5.0,1.0
477,4980,3.0,0.5555555555555556
509,60069,3.5,0.6666666666666666
44,494,4.0,0.7777777777777778
63,527,4.0,0.7777777777777778
44,1476,5.0,1.0
51,4992,4.5,0.8888888888888888
70,36,5.0,1.0
78,648,3.0,0.5555555555555556
307,2806,0.5,0.0
603,1922,4.0,0.7777777777777778
610,1198,5.0,1.0
532,1704,3.0,0.5555555555555556
104,2701,2.0,0.3333333333333333
90,36,4.0,0.7777777777777778
279,2797,2.0,0.3333333333333333
520,356,3.5,0.6666666666666666
